country,date_month_string,positive_per_country,neutral_per_country,negative_per_country,positive_rate_per_country,neutral_rate_per_country,negative_rate_per_country,date_month_number,positive_globally,neutral_globally,negative_globally,positive_rate_globally,neutral_rate_globally,negative_rate_globally
Italy,2021-08,4,2,2,0.5,0.25,0.25,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Italy,2021-09,2,2,1,0.4,0.4,0.2,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Italy,2021-10,3,3,1,0.42857142857142855,0.42857142857142855,0.14285714285714285,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Italy,2021-11,1,0,2,0.3333333333333333,0,0.6666666666666666,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Jamaica,2021-02,3,3,0,0.5,0.5,0,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Jamaica,2021-03,9,5,2,0.5625,0.3125,0.125,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Jamaica,2021-04,2,7,0,0.2222222222222222,0.7777777777777778,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Jamaica,2021-05,0,2,0,0,1,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Jamaica,2021-06,3,6,1,0.3,0.6,0.1,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Jamaica,2021-07,0,4,1,0,0.8,0.2,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Jamaica,2021-08,2,5,0,0.2857142857142857,0.7142857142857143,0,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Jamaica,2021-09,1,4,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Jamaica,2021-10,0,3,1,0,0.75,0.25,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Jamaica,2021-11,1,2,0,0.3333333333333333,0.6666666666666666,0,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Japan,2021-02,2,1,2,0.4,0.2,0.4,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Japan,2021-03,9,11,5,0.36,0.44,0.2,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Japan,2021-04,14,4,3,0.6666666666666666,0.19047619047619047,0.14285714285714285,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Japan,2021-05,8,4,4,0.5,0.25,0.25,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Japan,2021-06,14,18,6,0.3684210526315789,0.47368421052631576,0.15789473684210525,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Japan,2021-07,13,18,9,0.325,0.45,0.225,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Japan,2021-08,21,40,29,0.23333333333333334,0.4444444444444444,0.32222222222222224,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Japan,2021-09,4,15,6,0.16,0.6,0.24,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Japan,2021-10,3,32,2,0.08108108108108109,0.8648648648648649,0.05405405405405406,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Japan,2021-11,1,34,0,0.02857142857142857,0.9714285714285714,0,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Jersey,2021-01,1,0,0,1,0,0,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Jersey,2021-02,2,2,0,0.5,0.5,0,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Jersey,2021-03,3,3,2,0.375,0.375,0.25,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Jersey,2021-04,4,1,2,0.5714285714285714,0.14285714285714285,0.2857142857142857,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Jersey,2021-05,1,1,0,0.5,0.5,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Jersey,2021-06,0,2,0,0,1,0,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Jersey,2021-07,2,1,2,0.4,0.2,0.4,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Jersey,2021-08,2,1,1,0.5,0.25,0.25,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Jersey,2021-09,2,0,0,1,0,0,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Jersey,2021-11,0,1,0,0,1,0,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Jordan,2020-12,0,2,0,0,1,0,1,330,274,117,0.4576976421636616,0.3800277392510402,0.1622746185852982
Jordan,2021-02,0,0,1,0,0,1,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Jordan,2021-03,5,0,2,0.7142857142857143,0,0.2857142857142857,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Jordan,2021-04,3,4,0,0.42857142857142855,0.5714285714285714,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Jordan,2021-06,2,2,1,0.4,0.4,0.2,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Jordan,2021-09,0,1,0,0,1,0,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Jordan,2021-11,1,2,0,0.3333333333333333,0.6666666666666666,0,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Kazakhstan,2021-03,0,1,0,0,1,0,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Kazakhstan,2021-04,3,1,0,0.75,0.25,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Kenya,2021-01,0,0,1,0,0,1,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Kenya,2021-02,5,11,4,0.25,0.55,0.2,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Kenya,2021-03,60,51,41,0.39473684210526316,0.3355263157894737,0.26973684210526316,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Kenya,2021-04,45,38,46,0.3488372093023256,0.29457364341085274,0.35658914728682173,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Kenya,2021-05,4,2,0,0.6666666666666666,0.3333333333333333,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Kenya,2021-06,7,2,1,0.7,0.2,0.1,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Kenya,2021-07,2,3,0,0.4,0.6,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Kenya,2021-08,12,20,7,0.3076923076923077,0.5128205128205128,0.1794871794871795,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Kenya,2021-09,4,8,3,0.26666666666666666,0.5333333333333333,0.2,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Kenya,2021-10,7,10,3,0.35,0.5,0.15,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Kenya,2021-11,4,4,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Kuwait,2021-01,3,2,0,0.6,0.4,0,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Kuwait,2021-02,1,0,0,1,0,0,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Kuwait,2021-03,1,3,0,0.25,0.75,0,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Kuwait,2021-04,0,2,0,0,1,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Kuwait,2021-05,2,1,0,0.6666666666666666,0.3333333333333333,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Kuwait,2021-06,7,11,2,0.35,0.55,0.1,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Kuwait,2021-07,2,4,0,0.3333333333333333,0.6666666666666666,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Kuwait,2021-08,1,5,1,0.14285714285714285,0.7142857142857143,0.14285714285714285,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Kuwait,2021-09,0,2,0,0,1,0,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Kuwait,2021-10,1,1,0,0.5,0.5,0,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Latvia,2021-02,0,1,0,0,1,0,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Latvia,2021-04,1,0,0,1,0,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Lebanon,2020-12,0,1,0,0,1,0,1,330,274,117,0.4576976421636616,0.3800277392510402,0.1622746185852982
Lebanon,2021-01,0,2,0,0,1,0,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Lebanon,2021-02,8,8,2,0.4444444444444444,0.4444444444444444,0.1111111111111111,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Lebanon,2021-03,16,10,2,0.5714285714285714,0.35714285714285715,0.07142857142857142,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Lebanon,2021-04,12,14,2,0.42857142857142855,0.5,0.07142857142857142,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Lebanon,2021-05,7,5,2,0.5,0.35714285714285715,0.14285714285714285,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Lebanon,2021-06,14,7,0,0.6666666666666666,0.3333333333333333,0,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Lebanon,2021-07,2,3,0,0.4,0.6,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Lebanon,2021-08,0,5,0,0,1,0,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Lebanon,2021-09,3,2,2,0.42857142857142855,0.2857142857142857,0.2857142857142857,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Lebanon,2021-10,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Lebanon,2021-11,2,0,0,1,0,0,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Lesotho,2021-06,0,1,0,0,1,0,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Lesotho,2021-08,1,1,0,0.5,0.5,0,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Libya,2021-04,0,2,0,0,1,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Libya,2021-05,0,1,0,0,1,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Libya,2021-06,0,0,1,0,0,1,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Libya,2021-07,1,0,0,1,0,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Libya,2021-08,0,1,0,0,1,0,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Libya,2021-10,1,0,0,1,0,0,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Liechtenstein,2021-04,2,1,0,0.6666666666666666,0.3333333333333333,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Lithuania,2021-01,0,1,0,0,1,0,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Lithuania,2021-03,0,4,1,0,0.8,0.2,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Lithuania,2021-04,1,0,0,1,0,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Lithuania,2021-06,0,2,0,0,1,0,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Lithuania,2021-08,0,1,0,0,1,0,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Lithuania,2021-10,0,0,1,0,0,1,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Luxembourg,2021-01,0,0,1,0,0,1,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Luxembourg,2021-03,0,1,3,0,0.25,0.75,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Luxembourg,2021-04,1,0,0,1,0,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Luxembourg,2021-05,0,2,0,0,1,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Luxembourg,2021-07,1,1,0,0.5,0.5,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Luxembourg,2021-08,1,2,0,0.3333333333333333,0.6666666666666666,0,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Luxembourg,2021-11,2,0,0,1,0,0,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Madagascar,2020-12,0,1,0,0,1,0,1,330,274,117,0.4576976421636616,0.3800277392510402,0.1622746185852982
Madagascar,2021-03,0,1,0,0,1,0,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Malawi,2021-03,2,0,0,1,0,0,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Malaysia,2020-12,11,7,4,0.5,0.3181818181818182,0.18181818181818182,1,330,274,117,0.4576976421636616,0.3800277392510402,0.1622746185852982
Malaysia,2021-01,7,12,3,0.3181818181818182,0.5454545454545454,0.13636363636363635,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Malaysia,2021-02,30,36,7,0.410958904109589,0.4931506849315068,0.0958904109589041,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Malaysia,2021-03,26,38,19,0.3132530120481928,0.4578313253012048,0.2289156626506024,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Malaysia,2021-04,14,29,9,0.2692307692307692,0.5576923076923077,0.17307692307692307,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Malaysia,2021-05,28,40,16,0.3333333333333333,0.47619047619047616,0.19047619047619047,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Malaysia,2021-06,57,55,16,0.4453125,0.4296875,0.125,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Malaysia,2021-07,75,90,18,0.4098360655737705,0.4918032786885246,0.09836065573770492,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Malaysia,2021-08,37,56,19,0.33035714285714285,0.5,0.16964285714285715,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Malaysia,2021-09,23,23,4,0.46,0.46,0.08,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Malaysia,2021-10,21,22,3,0.45652173913043476,0.4782608695652174,0.06521739130434782,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Malaysia,2021-11,17,12,8,0.4594594594594595,0.32432432432432434,0.21621621621621623,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Maldives,2021-01,0,1,0,0,1,0,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Maldives,2021-02,2,2,1,0.4,0.4,0.2,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Maldives,2021-03,5,8,0,0.38461538461538464,0.6153846153846154,0,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Maldives,2021-04,1,1,0,0.5,0.5,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Maldives,2021-05,1,3,0,0.25,0.75,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Maldives,2021-06,2,1,0,0.6666666666666666,0.3333333333333333,0,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Maldives,2021-07,1,0,2,0.3333333333333333,0,0.6666666666666666,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Maldives,2021-08,0,1,0,0,1,0,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Maldives,2021-11,1,0,0,1,0,0,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Mali,2021-02,0,1,0,0,1,0,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Mali,2021-03,1,1,0,0.5,0.5,0,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Mali,2021-04,2,0,0,1,0,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Mali,2021-07,0,1,0,0,1,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Mali,2021-10,1,1,0,0.5,0.5,0,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Malta,2021-01,2,1,1,0.5,0.25,0.25,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Malta,2021-02,1,2,0,0.3333333333333333,0.6666666666666666,0,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Malta,2021-03,3,1,2,0.5,0.16666666666666666,0.3333333333333333,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Malta,2021-04,3,14,2,0.15789473684210525,0.7368421052631579,0.10526315789473684,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Malta,2021-05,0,2,0,0,1,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Malta,2021-06,3,2,1,0.5,0.3333333333333333,0.16666666666666666,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Malta,2021-07,1,0,0,1,0,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Malta,2021-09,1,0,0,1,0,0,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Malta,2021-10,1,1,0,0.5,0.5,0,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Martinique,2021-06,1,0,0,1,0,0,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Mauritius,2021-02,0,0,1,0,0,1,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Mauritius,2021-03,6,12,5,0.2608695652173913,0.5217391304347826,0.21739130434782608,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Mauritius,2021-04,0,1,2,0,0.3333333333333333,0.6666666666666666,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Mauritius,2021-05,1,1,0,0.5,0.5,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Mauritius,2021-06,0,1,0,0,1,0,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Mauritius,2021-07,2,5,3,0.2,0.5,0.3,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Mauritius,2021-09,0,1,0,0,1,0,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Mauritius,2021-10,0,0,1,0,0,1,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Mauritius,2021-11,3,1,1,0.6,0.2,0.2,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Mayotte,2021-09,0,1,0,0,1,0,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Mexico,2020-12,0,0,2,0,0,1,1,330,274,117,0.4576976421636616,0.3800277392510402,0.1622746185852982
Mexico,2021-01,1,0,1,0.5,0,0.5,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Mexico,2021-02,1,2,0,0.3333333333333333,0.6666666666666666,0,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Mexico,2021-03,2,5,1,0.25,0.625,0.125,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Mexico,2021-04,2,0,1,0.6666666666666666,0,0.3333333333333333,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Mexico,2021-05,3,0,0,1,0,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Mexico,2021-06,0,1,0,0,1,0,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Mexico,2021-07,3,2,3,0.375,0.25,0.375,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Mexico,2021-08,4,1,0,0.8,0.2,0,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Mexico,2021-09,1,3,0,0.25,0.75,0,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Mexico,2021-11,0,1,0,0,1,0,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Monaco,2021-01,0,1,1,0,0.5,0.5,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Monaco,2021-02,0,0,1,0,0,1,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Monaco,2021-05,1,0,0,1,0,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Mongolia,2021-02,1,0,0,1,0,0,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Mongolia,2021-03,3,1,0,0.75,0.25,0,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Mongolia,2021-04,1,0,0,1,0,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Mongolia,2021-05,0,2,1,0,0.6666666666666666,0.3333333333333333,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Mongolia,2021-07,1,0,0,1,0,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Mongolia,2021-08,0,1,1,0,0.5,0.5,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Montenegro,2021-01,2,1,0,0.6666666666666666,0.3333333333333333,0,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Montenegro,2021-02,0,1,0,0,1,0,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Montenegro,2021-03,1,2,0,0.3333333333333333,0.6666666666666666,0,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Montenegro,2021-04,1,2,0,0.3333333333333333,0.6666666666666666,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Montenegro,2021-05,1,3,0,0.25,0.75,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Montenegro,2021-06,1,0,0,1,0,0,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Montenegro,2021-09,1,0,0,1,0,0,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Morocco,2021-03,0,1,0,0,1,0,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Morocco,2021-05,0,3,0,0,1,0,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Morocco,2021-06,0,1,0,0,1,0,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Morocco,2021-07,0,3,0,0,1,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Morocco,2021-08,1,2,2,0.2,0.4,0.4,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Morocco,2021-09,0,2,0,0,1,0,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Morocco,2021-10,0,0,1,0,0,1,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Morocco,2021-11,0,0,1,0,0,1,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Mozambique,2021-03,0,1,0,0,1,0,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Mozambique,2021-07,0,1,0,0,1,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Mozambique,2021-09,0,0,1,0,0,1,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Myanmar,2021-01,1,0,0,1,0,0,2,446,283,230,0.46506777893639206,0.29509906152241916,0.23983315954118875
Myanmar,2021-07,1,0,0,1,0,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Myanmar,2021-08,1,3,101,0.009523809523809525,0.02857142857142857,0.9619047619047619,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Myanmar,2021-09,0,1,0,0,1,0,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Namibia,2021-03,0,2,1,0,0.6666666666666666,0.3333333333333333,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Namibia,2021-04,0,1,0,0,1,0,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Namibia,2021-05,0,1,1,0,0.5,0.5,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Namibia,2021-06,2,2,1,0.4,0.4,0.2,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Namibia,2021-07,0,1,1,0,0.5,0.5,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Namibia,2021-08,2,0,0,1,0,0,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Namibia,2021-09,0,1,0,0,1,0,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
Namibia,2021-10,2,0,0,1,0,0,11,2320,1504,825,0.499032049903205,0.3235104323510432,0.17745751774575177
Namibia,2021-11,1,0,0,1,0,0,12,1643,835,684,0.5196078431372549,0.2640733712839975,0.21631878557874762
Nepal,2020-12,0,1,1,0,0.5,0.5,1,330,274,117,0.4576976421636616,0.3800277392510402,0.1622746185852982
Nepal,2021-02,5,3,2,0.5,0.3,0.2,3,1610,1435,735,0.42592592592592593,0.37962962962962965,0.19444444444444445
Nepal,2021-03,5,5,1,0.45454545454545453,0.45454545454545453,0.09090909090909091,4,4144,4110,2025,0.4031520575931511,0.3998443428349061,0.1970035995719428
Nepal,2021-04,5,2,2,0.5555555555555556,0.2222222222222222,0.2222222222222222,5,4253,3622,2687,0.40266994887331947,0.3429274758568453,0.2544025752698353
Nepal,2021-05,4,2,2,0.5,0.25,0.25,6,2594,2705,1190,0.3997534288796425,0.41685930035444596,0.18338727076591155
Nepal,2021-06,3,5,5,0.23076923076923078,0.38461538461538464,0.38461538461538464,7,3857,3515,1710,0.4246861924686193,0.38702928870292885,0.18828451882845187
Nepal,2021-07,2,0,0,1,0,0,8,1908,2802,801,0.3462166575939031,0.5084376701143168,0.14534567229178008
Nepal,2021-08,6,2,0,0.75,0.25,0,9,3099,3247,1801,0.38038541794525593,0.3985516140910765,0.22106296796366762
Nepal,2021-09,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,1890,1834,769,0.420654351212998,0.4081905185844647,0.17115513020253728
