country,date_month_string,positive_per_country,neutral_per_country,negative_per_country,positive_rate_per_country,neutral_rate_per_country,negative_rate_per_country,date_month_number,positive_globally,neutral_globally,negative_globally,positive_rate_globally,neutral_rate_globally,negative_rate_globally
Chile,2021-05,3,1,0,0.75,0.25,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Chile,2021-06,2,2,0,0.5,0.5,0,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Chile,2021-07,8,5,0,0.6153846153846154,0.38461538461538464,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Chile,2021-08,3,2,0,0.6,0.4,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Chile,2021-10,0,1,1,0,0.5,0.5,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
China,2020-12,1,0,1,0.5,0,0.5,1,325,281,115,0.4507628294036061,0.3897364771151179,0.15950069348127602
China,2021-02,63,119,8,0.33157894736842103,0.6263157894736842,0.042105263157894736,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
China,2021-03,63,186,7,0.24609375,0.7265625,0.02734375,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
China,2021-04,43,70,11,0.3467741935483871,0.5645161290322581,0.08870967741935484,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
China,2021-05,23,36,3,0.3709677419354839,0.5806451612903226,0.04838709677419355,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
China,2021-06,66,85,16,0.39520958083832336,0.5089820359281437,0.09580838323353294,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
China,2021-07,60,71,10,0.425531914893617,0.5035460992907801,0.07092198581560284,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
China,2021-08,52,72,19,0.36363636363636365,0.5034965034965035,0.13286713286713286,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
China,2021-09,31,48,1,0.3875,0.6,0.0125,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
China,2021-10,23,33,3,0.3898305084745763,0.559322033898305,0.05084745762711865,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
China,2021-11,18,36,3,0.3157894736842105,0.631578947368421,0.05263157894736842,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
Colombia,2021-03,2,0,0,1,0,0,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Colombia,2021-04,1,3,0,0.25,0.75,0,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Colombia,2021-06,0,2,0,0,1,0,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Colombia,2021-07,0,3,1,0,0.75,0.25,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Colombia,2021-08,10,3,3,0.625,0.1875,0.1875,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Colombia,2021-10,2,1,1,0.5,0.25,0.25,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Congo,2021-04,1,0,1,0.5,0,0.5,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Congo,2021-07,2,1,0,0.6666666666666666,0.3333333333333333,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Congo,2021-09,0,1,0,0,1,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Costa Rica,2021-08,0,2,0,0,1,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Croatia,2020-12,1,0,0,1,0,0,1,325,281,115,0.4507628294036061,0.3897364771151179,0.15950069348127602
Croatia,2021-02,1,1,0,0.5,0.5,0,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Croatia,2021-03,1,0,0,1,0,0,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Croatia,2021-04,0,1,1,0,0.5,0.5,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Croatia,2021-05,0,2,0,0,1,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Croatia,2021-06,0,0,1,0,0,1,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Croatia,2021-07,0,1,0,0,1,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Croatia,2021-08,0,1,1,0,0.5,0.5,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Croatia,2021-09,1,0,0,1,0,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Croatia,2021-10,1,0,0,1,0,0,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Croatia,2021-11,0,0,1,0,0,1,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
Cuba,2021-02,1,0,0,1,0,0,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Cuba,2021-03,0,0,1,0,0,1,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Cuba,2021-04,0,1,0,0,1,0,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Cuba,2021-06,2,1,0,0.6666666666666666,0.3333333333333333,0,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Cuba,2021-07,1,0,0,1,0,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Cuba,2021-09,2,3,0,0.4,0.6,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Cuba,2021-10,1,0,0,1,0,0,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Cuba,2021-11,2,0,0,1,0,0,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
Cyprus,2020-12,1,4,4,0.1111111111111111,0.4444444444444444,0.4444444444444444,1,325,281,115,0.4507628294036061,0.3897364771151179,0.15950069348127602
Cyprus,2021-01,0,2,1,0,0.6666666666666666,0.3333333333333333,2,440,293,226,0.45881126173096975,0.30552659019812306,0.23566214807090718
Cyprus,2021-02,2,0,1,0.6666666666666666,0,0.3333333333333333,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Cyprus,2021-03,5,3,2,0.5,0.3,0.2,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Cyprus,2021-04,1,5,0,0.16666666666666666,0.8333333333333334,0,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Cyprus,2021-05,1,0,0,1,0,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Cyprus,2021-06,4,3,0,0.5714285714285714,0.42857142857142855,0,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Cyprus,2021-07,4,3,1,0.5,0.375,0.125,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Cyprus,2021-08,1,2,1,0.25,0.5,0.25,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Cyprus,2021-09,0,0,2,0,0,1,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Cyprus,2021-10,1,0,0,1,0,0,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Cyprus,2021-11,0,1,0,0,1,0,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
Czech Republic,2021-02,3,1,1,0.6,0.2,0.2,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Czech Republic,2021-03,9,13,1,0.391304347826087,0.5652173913043478,0.043478260869565216,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Czech Republic,2021-04,3,4,4,0.2727272727272727,0.36363636363636365,0.36363636363636365,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Czech Republic,2021-05,1,1,0,0.5,0.5,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Czech Republic,2021-06,1,1,0,0.5,0.5,0,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Czech Republic,2021-08,1,0,0,1,0,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Czech Republic,2021-09,0,1,0,0,1,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Czech Republic,2021-10,0,0,1,0,0,1,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Denmark,2020-12,0,1,0,0,1,0,1,325,281,115,0.4507628294036061,0.3897364771151179,0.15950069348127602
Denmark,2021-01,0,0,16,0,0,1,2,440,293,226,0.45881126173096975,0.30552659019812306,0.23566214807090718
Denmark,2021-02,2,4,1,0.2857142857142857,0.5714285714285714,0.14285714285714285,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Denmark,2021-03,1,4,2,0.14285714285714285,0.5714285714285714,0.2857142857142857,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Denmark,2021-04,2,5,0,0.2857142857142857,0.7142857142857143,0,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Denmark,2021-05,4,0,0,1,0,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Denmark,2021-06,9,4,4,0.5294117647058824,0.23529411764705882,0.23529411764705882,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Denmark,2021-07,3,5,1,0.3333333333333333,0.5555555555555556,0.1111111111111111,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Denmark,2021-08,5,1,5,0.45454545454545453,0.09090909090909091,0.45454545454545453,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Denmark,2021-09,3,0,0,1,0,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Denmark,2021-10,0,1,0,0,1,0,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Denmark,2021-11,1,0,0,1,0,0,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
Djibouti,2021-02,0,1,0,0,1,0,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Dominica,2021-02,1,0,0,1,0,0,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Dominica,2021-03,1,0,1,0.5,0,0.5,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Dominica,2021-04,1,0,0,1,0,0,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Dominica,2021-05,1,0,0,1,0,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Dominica,2021-06,1,3,0,0.25,0.75,0,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Dominica,2021-07,2,7,0,0.2222222222222222,0.7777777777777778,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Ecuador,2020-12,0,0,1,0,0,1,1,325,281,115,0.4507628294036061,0.3897364771151179,0.15950069348127602
Ecuador,2021-02,1,0,0,1,0,0,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Ecuador,2021-03,1,4,4,0.1111111111111111,0.4444444444444444,0.4444444444444444,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Ecuador,2021-04,1,1,0,0.5,0.5,0,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Ecuador,2021-05,1,0,0,1,0,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Ecuador,2021-07,1,5,0,0.16666666666666666,0.8333333333333334,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Ecuador,2021-08,2,0,0,1,0,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Ecuador,2021-09,0,2,0,0,1,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Egypt,2020-12,0,2,3,0,0.4,0.6,1,325,281,115,0.4507628294036061,0.3897364771151179,0.15950069348127602
Egypt,2021-01,1,0,0,1,0,0,2,440,293,226,0.45881126173096975,0.30552659019812306,0.23566214807090718
Egypt,2021-02,0,8,2,0,0.8,0.2,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Egypt,2021-03,0,4,0,0,1,0,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Egypt,2021-04,3,3,2,0.375,0.375,0.25,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Egypt,2021-05,1,3,1,0.2,0.6,0.2,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Egypt,2021-06,2,5,0,0.2857142857142857,0.7142857142857143,0,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Egypt,2021-07,3,7,0,0.3,0.7,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Egypt,2021-08,2,2,0,0.5,0.5,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Egypt,2021-09,0,2,1,0,0.6666666666666666,0.3333333333333333,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Egypt,2021-10,0,3,0,0,1,0,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Egypt,2021-11,1,3,0,0.25,0.75,0,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
El Salvador,2021-03,1,0,0,1,0,0,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
El Salvador,2021-05,1,0,0,1,0,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
El Salvador,2021-07,0,1,0,0,1,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
El Salvador,2021-08,0,1,0,0,1,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Equatorial Guinea,2021-03,0,1,0,0,1,0,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Eritrea,2021-08,0,1,0,0,1,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Estonia,2021-02,0,0,1,0,0,1,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Estonia,2021-03,2,0,0,1,0,0,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Estonia,2021-04,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Estonia,2021-06,1,0,0,1,0,0,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Estonia,2021-08,0,0,1,0,0,1,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Estonia,2021-09,1,0,0,1,0,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Estonia,2021-11,1,0,0,1,0,0,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
Ethiopia,2021-01,0,0,1,0,0,1,2,440,293,226,0.45881126173096975,0.30552659019812306,0.23566214807090718
Ethiopia,2021-02,2,1,2,0.4,0.2,0.4,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Ethiopia,2021-03,1,1,0,0.5,0.5,0,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Ethiopia,2021-04,6,0,0,1,0,0,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Ethiopia,2021-08,1,1,0,0.5,0.5,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Ethiopia,2021-10,1,1,0,0.5,0.5,0,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Fiji,2021-02,1,0,0,1,0,0,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Fiji,2021-06,0,2,1,0,0.6666666666666666,0.3333333333333333,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Fiji,2021-07,7,4,0,0.6363636363636364,0.36363636363636365,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Fiji,2021-08,2,0,0,1,0,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Fiji,2021-09,3,6,0,0.3333333333333333,0.6666666666666666,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Fiji,2021-10,0,3,0,0,1,0,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Fiji,2021-11,2,1,0,0.6666666666666666,0.3333333333333333,0,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
Finland,2021-02,1,0,0,1,0,0,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Finland,2021-03,3,8,1,0.25,0.6666666666666666,0.08333333333333333,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Finland,2021-04,2,1,2,0.4,0.2,0.4,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Finland,2021-05,1,3,0,0.25,0.75,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Finland,2021-06,0,7,1,0,0.875,0.125,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Finland,2021-07,2,4,0,0.3333333333333333,0.6666666666666666,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Finland,2021-08,5,4,0,0.5555555555555556,0.4444444444444444,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Finland,2021-09,1,0,1,0.5,0,0.5,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Finland,2021-10,4,2,1,0.5714285714285714,0.2857142857142857,0.14285714285714285,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Finland,2021-11,0,1,2,0,0.3333333333333333,0.6666666666666666,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
France,2020-12,8,9,1,0.4444444444444444,0.5,0.05555555555555555,1,325,281,115,0.4507628294036061,0.3897364771151179,0.15950069348127602
France,2021-01,5,7,6,0.2777777777777778,0.3888888888888889,0.3333333333333333,2,440,293,226,0.45881126173096975,0.30552659019812306,0.23566214807090718
France,2021-02,27,20,11,0.46551724137931033,0.3448275862068966,0.1896551724137931,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
France,2021-03,28,36,16,0.35,0.45,0.2,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
France,2021-04,20,39,11,0.2857142857142857,0.5571428571428572,0.15714285714285714,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
France,2021-05,29,20,2,0.5686274509803921,0.39215686274509803,0.0392156862745098,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
France,2021-06,23,26,6,0.41818181818181815,0.4727272727272727,0.10909090909090909,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
France,2021-07,10,11,5,0.38461538461538464,0.4230769230769231,0.19230769230769232,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
France,2021-08,15,18,12,0.3333333333333333,0.4,0.26666666666666666,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
France,2021-09,5,13,0,0.2777777777777778,0.7222222222222222,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
France,2021-10,7,8,5,0.35,0.4,0.25,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
France,2021-11,7,3,8,0.3888888888888889,0.16666666666666666,0.4444444444444444,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
Gabon,2021-02,1,0,0,1,0,0,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Gabon,2021-06,1,0,0,1,0,0,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Gambia,2021-03,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Gambia,2021-06,0,2,0,0,1,0,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Gambia,2021-07,1,2,0,0.3333333333333333,0.6666666666666666,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Gambia,2021-08,0,1,0,0,1,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Germany,2020-12,6,2,2,0.6,0.2,0.2,1,325,281,115,0.4507628294036061,0.3897364771151179,0.15950069348127602
Germany,2021-01,9,2,0,0.8181818181818182,0.18181818181818182,0,2,440,293,226,0.45881126173096975,0.30552659019812306,0.23566214807090718
Germany,2021-02,19,16,19,0.35185185185185186,0.2962962962962963,0.35185185185185186,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Germany,2021-03,51,22,19,0.5543478260869565,0.2391304347826087,0.20652173913043478,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Germany,2021-04,35,38,13,0.4069767441860465,0.4418604651162791,0.1511627906976744,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Germany,2021-05,23,21,11,0.41818181818181815,0.38181818181818183,0.2,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Germany,2021-06,23,31,12,0.3484848484848485,0.4696969696969697,0.18181818181818182,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Germany,2021-07,18,16,6,0.45,0.4,0.15,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Germany,2021-08,19,17,19,0.34545454545454546,0.3090909090909091,0.34545454545454546,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Germany,2021-09,14,6,2,0.6363636363636364,0.2727272727272727,0.09090909090909091,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Germany,2021-10,14,5,7,0.5384615384615384,0.19230769230769232,0.2692307692307692,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Germany,2021-11,7,9,2,0.3888888888888889,0.5,0.1111111111111111,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
Ghana,2021-02,2,3,1,0.3333333333333333,0.5,0.16666666666666666,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Ghana,2021-03,8,3,1,0.6666666666666666,0.25,0.08333333333333333,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Ghana,2021-04,0,1,0,0,1,0,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Ghana,2021-05,1,3,0,0.25,0.75,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Ghana,2021-06,0,2,2,0,0.5,0.5,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Ghana,2021-07,1,4,0,0.2,0.8,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Ghana,2021-08,4,5,8,0.23529411764705882,0.29411764705882354,0.47058823529411764,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Ghana,2021-09,1,2,0,0.3333333333333333,0.6666666666666666,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Ghana,2021-10,0,2,0,0,1,0,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Ghana,2021-11,1,0,1,0.5,0,0.5,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
Gibraltar,2021-01,1,1,0,0.5,0.5,0,2,440,293,226,0.45881126173096975,0.30552659019812306,0.23566214807090718
Gibraltar,2021-03,1,0,1,0.5,0,0.5,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Gibraltar,2021-04,0,1,0,0,1,0,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Gibraltar,2021-05,2,1,0,0.6666666666666666,0.3333333333333333,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Gibraltar,2021-06,1,2,0,0.3333333333333333,0.6666666666666666,0,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Gibraltar,2021-09,1,0,0,1,0,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Gibraltar,2021-10,0,0,1,0,0,1,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Greece,2020-12,1,0,0,1,0,0,1,325,281,115,0.4507628294036061,0.3897364771151179,0.15950069348127602
Greece,2021-01,1,0,0,1,0,0,2,440,293,226,0.45881126173096975,0.30552659019812306,0.23566214807090718
Greece,2021-02,1,4,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Greece,2021-03,4,6,4,0.2857142857142857,0.42857142857142855,0.2857142857142857,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Greece,2021-04,6,5,2,0.46153846153846156,0.38461538461538464,0.15384615384615385,5,4177,3749,2636,0.3954743419806855,0.3549517136905889,0.24957394432872562
Greece,2021-05,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Greece,2021-06,4,2,3,0.4444444444444444,0.2222222222222222,0.3333333333333333,7,3770,3637,1675,0.4151068046685752,0.40046245320414003,0.18443074212728475
Greece,2021-07,1,0,0,1,0,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Greece,2021-08,1,1,2,0.25,0.25,0.5,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Greece,2021-09,2,0,1,0.6666666666666666,0,0.3333333333333333,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Greece,2021-10,1,0,0,1,0,0,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Greece,2021-11,1,1,0,0.5,0.5,0,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
Greenland,2021-07,1,0,0,1,0,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Guatemala,2021-02,0,1,0,0,1,0,3,1569,1493,718,0.4150793650793651,0.394973544973545,0.18994708994708995
Guatemala,2021-03,1,0,0,1,0,0,4,4090,4211,1978,0.3978986282712326,0.4096702013814573,0.19243117034731005
Guatemala,2021-05,1,0,0,1,0,0,6,2542,2787,1160,0.3917398674680228,0.4294960702727693,0.17876406225920788
Guatemala,2021-07,1,0,0,1,0,0,8,1886,2835,790,0.3422246416258392,0.5144256940664126,0.14334966430774815
Guatemala,2021-08,3,0,0,1,0,0,9,3054,3312,1781,0.3748619123603781,0.4065300110470112,0.21860807659261078
Guatemala,2021-09,0,1,0,0,1,0,10,1864,1874,755,0.41486757177832184,0.4170932561762742,0.16803917204540397
Guatemala,2021-10,0,1,0,0,1,0,11,2288,1564,797,0.49214884921488494,0.33641643364164336,0.17143471714347172
Guatemala,2021-11,1,0,0,1,0,0,12,1598,894,670,0.5053763440860215,0.2827324478178368,0.21189120809614168
