country,date_month_string,positive_per_country,neutral_per_country,negative_per_country,positive_rate_per_country,neutral_rate_per_country,negative_rate_per_country,date_month_number,positive_globally,neutral_globally,negative_globally,positive_rate_globally,neutral_rate_globally,negative_rate_globally
Iraq,2021-08,0,3,0,0,1,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Ireland,2020-12,4,10,0,0.2857142857142857,0.7142857142857143,0,1,136,547,38,0.18862690707350901,0.7586685159500693,0.052704576976421634
Ireland,2021-01,36,43,3,0.43902439024390244,0.524390243902439,0.036585365853658534,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Ireland,2021-02,15,53,1,0.21739130434782608,0.7681159420289855,0.014492753623188406,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Ireland,2021-03,10,105,4,0.08403361344537816,0.8823529411764706,0.03361344537815126,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Ireland,2021-04,7,50,1,0.1206896551724138,0.8620689655172413,0.017241379310344827,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Ireland,2021-05,13,32,3,0.2708333333333333,0.6666666666666666,0.0625,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Ireland,2021-06,13,59,0,0.18055555555555555,0.8194444444444444,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Ireland,2021-07,7,45,5,0.12280701754385964,0.7894736842105263,0.08771929824561403,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Ireland,2021-08,3,53,3,0.05084745762711865,0.8983050847457628,0.05084745762711865,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Ireland,2021-09,0,33,0,0,1,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Ireland,2021-10,1,35,1,0.02702702702702703,0.9459459459459459,0.02702702702702703,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Ireland,2021-11,2,19,0,0.09523809523809523,0.9047619047619048,0,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Isle of Man,2021-03,1,7,0,0.125,0.875,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Isle of Man,2021-04,0,1,0,0,1,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Isle of Man,2021-05,0,1,0,0,1,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Isle of Man,2021-06,0,2,0,0,1,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Israel,2020-12,2,13,0,0.13333333333333333,0.8666666666666667,0,1,136,547,38,0.18862690707350901,0.7586685159500693,0.052704576976421634
Israel,2021-01,1,5,0,0.16666666666666666,0.8333333333333334,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Israel,2021-02,0,21,1,0,0.9545454545454546,0.045454545454545456,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Israel,2021-03,3,13,2,0.16666666666666666,0.7222222222222222,0.1111111111111111,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Israel,2021-04,0,9,1,0,0.9,0.1,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Israel,2021-05,1,0,0,1,0,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Israel,2021-06,1,6,0,0.14285714285714285,0.8571428571428571,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Israel,2021-07,0,10,0,0,1,0,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Israel,2021-08,0,14,2,0,0.875,0.125,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Israel,2021-09,1,6,0,0.14285714285714285,0.8571428571428571,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Israel,2021-10,0,8,1,0,0.8888888888888888,0.1111111111111111,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Israel,2021-11,0,4,0,0,1,0,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Italy,2020-12,1,7,0,0.125,0.875,0,1,136,547,38,0.18862690707350901,0.7586685159500693,0.052704576976421634
Italy,2021-01,0,2,0,0,1,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Italy,2021-02,3,14,0,0.17647058823529413,0.8235294117647058,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Italy,2021-03,8,43,1,0.15384615384615385,0.8269230769230769,0.019230769230769232,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Italy,2021-04,2,12,2,0.125,0.75,0.125,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Italy,2021-05,2,5,0,0.2857142857142857,0.7142857142857143,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Italy,2021-06,4,12,1,0.23529411764705882,0.7058823529411765,0.058823529411764705,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Italy,2021-07,0,8,1,0,0.8888888888888888,0.1111111111111111,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Italy,2021-08,2,6,0,0.25,0.75,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Italy,2021-09,0,5,0,0,1,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Italy,2021-10,1,6,0,0.14285714285714285,0.8571428571428571,0,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Italy,2021-11,1,0,2,0.3333333333333333,0,0.6666666666666666,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Jamaica,2021-02,1,5,0,0.16666666666666666,0.8333333333333334,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Jamaica,2021-03,1,13,2,0.0625,0.8125,0.125,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Jamaica,2021-04,1,8,0,0.1111111111111111,0.8888888888888888,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Jamaica,2021-05,0,2,0,0,1,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Jamaica,2021-06,3,7,0,0.3,0.7,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Jamaica,2021-07,0,4,1,0,0.8,0.2,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Jamaica,2021-08,0,7,0,0,1,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Jamaica,2021-09,0,6,0,0,1,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Jamaica,2021-10,0,4,0,0,1,0,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Jamaica,2021-11,1,2,0,0.3333333333333333,0.6666666666666666,0,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Japan,2021-02,0,5,0,0,1,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Japan,2021-03,6,18,1,0.24,0.72,0.04,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Japan,2021-04,5,14,2,0.23809523809523808,0.6666666666666666,0.09523809523809523,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Japan,2021-05,2,14,0,0.125,0.875,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Japan,2021-06,6,28,4,0.15789473684210525,0.7368421052631579,0.10526315789473684,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Japan,2021-07,6,33,1,0.15,0.825,0.025,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Japan,2021-08,4,78,8,0.044444444444444446,0.8666666666666667,0.08888888888888889,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Japan,2021-09,1,21,3,0.04,0.84,0.12,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Japan,2021-10,1,35,1,0.02702702702702703,0.9459459459459459,0.02702702702702703,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Japan,2021-11,0,35,0,0,1,0,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Jersey,2021-01,1,0,0,1,0,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Jersey,2021-02,1,3,0,0.25,0.75,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Jersey,2021-03,0,8,0,0,1,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Jersey,2021-04,2,4,1,0.2857142857142857,0.5714285714285714,0.14285714285714285,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Jersey,2021-05,1,1,0,0.5,0.5,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Jersey,2021-06,0,2,0,0,1,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Jersey,2021-07,2,2,1,0.4,0.4,0.2,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Jersey,2021-08,0,4,0,0,1,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Jersey,2021-09,0,2,0,0,1,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Jersey,2021-11,0,1,0,0,1,0,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Jordan,2020-12,0,2,0,0,1,0,1,136,547,38,0.18862690707350901,0.7586685159500693,0.052704576976421634
Jordan,2021-02,0,1,0,0,1,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Jordan,2021-03,2,5,0,0.2857142857142857,0.7142857142857143,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Jordan,2021-04,2,5,0,0.2857142857142857,0.7142857142857143,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Jordan,2021-06,0,5,0,0,1,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Jordan,2021-09,0,1,0,0,1,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Jordan,2021-11,0,3,0,0,1,0,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Kazakhstan,2021-03,0,1,0,0,1,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Kazakhstan,2021-04,0,4,0,0,1,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Kenya,2021-01,0,1,0,0,1,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Kenya,2021-02,2,17,1,0.1,0.85,0.05,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Kenya,2021-03,22,119,11,0.14473684210526316,0.7828947368421053,0.07236842105263158,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Kenya,2021-04,14,98,17,0.10852713178294573,0.7596899224806202,0.13178294573643412,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Kenya,2021-05,1,5,0,0.16666666666666666,0.8333333333333334,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Kenya,2021-06,3,7,0,0.3,0.7,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Kenya,2021-07,2,3,0,0.4,0.6,0,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Kenya,2021-08,6,29,4,0.15384615384615385,0.7435897435897436,0.10256410256410256,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Kenya,2021-09,2,12,1,0.13333333333333333,0.8,0.06666666666666667,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Kenya,2021-10,4,14,2,0.2,0.7,0.1,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Kenya,2021-11,0,8,1,0,0.8888888888888888,0.1111111111111111,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Kuwait,2021-01,1,4,0,0.2,0.8,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Kuwait,2021-02,1,0,0,1,0,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Kuwait,2021-03,0,4,0,0,1,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Kuwait,2021-04,0,2,0,0,1,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Kuwait,2021-05,1,2,0,0.3333333333333333,0.6666666666666666,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Kuwait,2021-06,3,17,0,0.15,0.85,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Kuwait,2021-07,1,5,0,0.16666666666666666,0.8333333333333334,0,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Kuwait,2021-08,0,7,0,0,1,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Kuwait,2021-09,0,2,0,0,1,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Kuwait,2021-10,0,2,0,0,1,0,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Latvia,2021-02,0,1,0,0,1,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Latvia,2021-04,0,1,0,0,1,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Lebanon,2020-12,0,1,0,0,1,0,1,136,547,38,0.18862690707350901,0.7586685159500693,0.052704576976421634
Lebanon,2021-01,0,2,0,0,1,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Lebanon,2021-02,5,13,0,0.2777777777777778,0.7222222222222222,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Lebanon,2021-03,7,21,0,0.25,0.75,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Lebanon,2021-04,1,27,0,0.03571428571428571,0.9642857142857143,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Lebanon,2021-05,5,9,0,0.35714285714285715,0.6428571428571429,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Lebanon,2021-06,0,21,0,0,1,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Lebanon,2021-07,1,4,0,0.2,0.8,0,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Lebanon,2021-08,0,5,0,0,1,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Lebanon,2021-09,0,7,0,0,1,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Lebanon,2021-10,0,3,0,0,1,0,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Lebanon,2021-11,0,2,0,0,1,0,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Lesotho,2021-06,0,1,0,0,1,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Lesotho,2021-08,0,2,0,0,1,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Libya,2021-04,0,2,0,0,1,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Libya,2021-05,0,1,0,0,1,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Libya,2021-06,0,1,0,0,1,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Libya,2021-07,1,0,0,1,0,0,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Libya,2021-08,0,1,0,0,1,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Libya,2021-10,1,0,0,1,0,0,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Liechtenstein,2021-04,1,2,0,0.3333333333333333,0.6666666666666666,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Lithuania,2021-01,0,1,0,0,1,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Lithuania,2021-03,0,5,0,0,1,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Lithuania,2021-04,0,1,0,0,1,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Lithuania,2021-06,0,2,0,0,1,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Lithuania,2021-08,0,1,0,0,1,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Lithuania,2021-10,0,1,0,0,1,0,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Luxembourg,2021-01,0,0,1,0,0,1,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Luxembourg,2021-03,0,4,0,0,1,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Luxembourg,2021-04,1,0,0,1,0,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Luxembourg,2021-05,0,2,0,0,1,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Luxembourg,2021-07,0,2,0,0,1,0,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Luxembourg,2021-08,0,3,0,0,1,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Luxembourg,2021-11,0,2,0,0,1,0,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Madagascar,2020-12,0,1,0,0,1,0,1,136,547,38,0.18862690707350901,0.7586685159500693,0.052704576976421634
Madagascar,2021-03,0,1,0,0,1,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Malawi,2021-03,2,0,0,1,0,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Malaysia,2020-12,5,15,2,0.22727272727272727,0.6818181818181818,0.09090909090909091,1,136,547,38,0.18862690707350901,0.7586685159500693,0.052704576976421634
Malaysia,2021-01,3,19,0,0.13636363636363635,0.8636363636363636,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Malaysia,2021-02,7,65,1,0.0958904109589041,0.8904109589041096,0.0136986301369863,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Malaysia,2021-03,8,72,3,0.0963855421686747,0.8674698795180723,0.03614457831325301,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Malaysia,2021-04,6,43,3,0.11538461538461539,0.8269230769230769,0.057692307692307696,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Malaysia,2021-05,5,72,7,0.05952380952380952,0.8571428571428571,0.08333333333333333,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Malaysia,2021-06,23,100,5,0.1796875,0.78125,0.0390625,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Malaysia,2021-07,31,148,4,0.16939890710382513,0.8087431693989071,0.02185792349726776,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Malaysia,2021-08,12,96,4,0.10714285714285714,0.8571428571428571,0.03571428571428571,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Malaysia,2021-09,6,44,0,0.12,0.88,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Malaysia,2021-10,3,42,1,0.06521739130434782,0.9130434782608695,0.021739130434782608,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Malaysia,2021-11,5,31,1,0.13513513513513514,0.8378378378378378,0.02702702702702703,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Maldives,2021-01,0,1,0,0,1,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Maldives,2021-02,0,5,0,0,1,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Maldives,2021-03,1,12,0,0.07692307692307693,0.9230769230769231,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Maldives,2021-04,1,1,0,0.5,0.5,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Maldives,2021-05,0,4,0,0,1,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Maldives,2021-06,1,2,0,0.3333333333333333,0.6666666666666666,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Maldives,2021-07,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Maldives,2021-08,0,1,0,0,1,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Maldives,2021-11,0,1,0,0,1,0,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Mali,2021-02,0,1,0,0,1,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Mali,2021-03,1,1,0,0.5,0.5,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Mali,2021-04,0,2,0,0,1,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Mali,2021-07,0,1,0,0,1,0,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Mali,2021-10,0,2,0,0,1,0,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Malta,2021-01,0,4,0,0,1,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Malta,2021-02,0,3,0,0,1,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Malta,2021-03,1,5,0,0.16666666666666666,0.8333333333333334,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Malta,2021-04,2,17,0,0.10526315789473684,0.8947368421052632,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Malta,2021-05,0,2,0,0,1,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Malta,2021-06,3,2,1,0.5,0.3333333333333333,0.16666666666666666,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Malta,2021-07,0,1,0,0,1,0,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Malta,2021-09,1,0,0,1,0,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Malta,2021-10,0,2,0,0,1,0,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Martinique,2021-06,0,1,0,0,1,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Mauritius,2021-02,0,1,0,0,1,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Mauritius,2021-03,3,19,1,0.13043478260869565,0.8260869565217391,0.043478260869565216,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Mauritius,2021-04,0,3,0,0,1,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Mauritius,2021-05,0,2,0,0,1,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Mauritius,2021-06,0,1,0,0,1,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Mauritius,2021-07,2,8,0,0.2,0.8,0,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Mauritius,2021-09,0,1,0,0,1,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Mauritius,2021-10,0,0,1,0,0,1,11,845,3591,213,0.18175951817595182,0.7724241772424177,0.04581630458163046
Mauritius,2021-11,2,2,1,0.4,0.4,0.2,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Mayotte,2021-09,0,1,0,0,1,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Mexico,2020-12,0,1,1,0,0.5,0.5,1,136,547,38,0.18862690707350901,0.7586685159500693,0.052704576976421634
Mexico,2021-01,0,2,0,0,1,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Mexico,2021-02,0,3,0,0,1,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Mexico,2021-03,0,8,0,0,1,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Mexico,2021-04,1,2,0,0.3333333333333333,0.6666666666666666,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Mexico,2021-05,1,2,0,0.3333333333333333,0.6666666666666666,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Mexico,2021-06,0,1,0,0,1,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Mexico,2021-07,1,6,1,0.125,0.75,0.125,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Mexico,2021-08,3,2,0,0.6,0.4,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Mexico,2021-09,0,4,0,0,1,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Mexico,2021-11,0,1,0,0,1,0,12,642,2340,180,0.2030360531309298,0.7400379506641366,0.056925996204933584
Monaco,2021-01,0,1,1,0,0.5,0.5,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Monaco,2021-02,0,0,1,0,0,1,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Monaco,2021-05,1,0,0,1,0,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Mongolia,2021-02,0,1,0,0,1,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Mongolia,2021-03,2,2,0,0.5,0.5,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Mongolia,2021-04,1,0,0,1,0,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Mongolia,2021-05,0,3,0,0,1,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Mongolia,2021-07,1,0,0,1,0,0,8,714,4576,221,0.12955906369080022,0.8303393213572854,0.040101614951914354
Mongolia,2021-08,0,2,0,0,1,0,9,1022,6651,474,0.12544494906100406,0.816374125444949,0.05818092549404689
Montenegro,2021-01,0,3,0,0,1,0,2,191,678,90,0.1991657977059437,0.7069864442127216,0.09384775808133472
Montenegro,2021-02,0,1,0,0,1,0,3,596,2994,190,0.15767195767195769,0.792063492063492,0.05026455026455026
Montenegro,2021-03,0,3,0,0,1,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Montenegro,2021-04,1,2,0,0.3333333333333333,0.6666666666666666,0,5,1631,8060,871,0.15442151107744745,0.7631130467714448,0.08246544215110775
Montenegro,2021-05,0,4,0,0,1,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
Montenegro,2021-06,0,1,0,0,1,0,7,1307,7305,470,0.14391103281215592,0.8043382514864568,0.05175071570138736
Montenegro,2021-09,1,0,0,1,0,0,10,775,3516,202,0.17249054084130871,0.7825506343200535,0.04495882483863788
Morocco,2021-03,0,1,0,0,1,0,4,1741,7767,771,0.16937445276777896,0.7556182508026072,0.07500729642961378
Morocco,2021-05,0,3,0,0,1,0,6,948,5191,350,0.14609338881183542,0.7999691786099553,0.05393743257820928
